ID,Name,District,Address,Contact,Homepage,Upvote,Main Entrance Access Road,Handicap Parking,Main Entrance Slope Way,Disabled Escalator,Disabled Toilet,Disabled Lodging Facility,Disabled Seat,Disabled Ticket Office,Service for the visually-impaired,Service for the hearing-impaired,Information Service,Wheelchair Rental
5594,Yeouido Hotels,Yeongdeungpo-gu,"10-3, Yeouido-dong, Yeongdeungpo-gu, Seoul",,,0,N,Y,N,N,N,N,N,N,N,N,N,N
5990,Best Western Primer Green Park,Gangbuk-gu,"San 14-3, Suyu 4-dong, Gangbuk-gu, Seoul",,,0,N,N,N,N,N,N,N,N,N,N,N,N
4923,Grand Hyatt Hotel,Yongsan-gu,"322 Sowol-ro, Yongsan-gu, Seoul",02-797-1234,http://seoul.grand.hyatt.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5992,Hotel Nostalgia,Gangseo-gu,"1110, Hwagok 6-dong, Gangseo-gu, Seoul",,,0,N,Y,N,N,N,N,N,N,N,N,N,N
4959,W Hotel,Nowon-gu,"445 Hwarang-ro, Nowon-gu, Seoul",02-975-1911,http://www.alljam.co.kr/W,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5185,California Tourist Hotel,Songpa-gu,"11, Songpa-daero 28-gil, Songpa-gu, Seoul",02-401-4763,http://www.california-hotel.co.kr/,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
5778,Cine de Chef,Gangnam-gu,"5th basement floor of the new building, CGV Apgujeong, 602 Sinsa-dong, Gangnam-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5759,Istanbul Cultural Center,Gangnam-gu,"629-6 Yeoksam 1-dong, Gangnam-gu, Seoul",,,0,N,N,N,N,N,N,N,N,N,N,N,N
5131,Hotel palm,Guro-gu,"44, Gyeongin-ro 20na-gil, Guro-gu, Seoul",02-2681-5512,http://www.hotelyaja.com/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5141,Grape Motel,Gwanak-gu,"16, Silrim-ro 64-gil, Gwanak-gu, Seoul",02-886-3801,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5070,Hotel Ellein,Yongsan-gu,"24, Hangang-daero 71-gil, Yongsan-gu, Seoul",02-792-8700,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5234,Lex Tourist Hotel,Gangnam-gu,"588 Gangnam-daero, Gangnam-gu, Seoul",02-511-4488,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5087,Hotel VeriSix,Gangnam-gu,"17, Nonhyeon-ro 87-gil, Gangnam-gu, Seoul",02-508-3002,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5077,oasis,Guro-gu,"97-10 Digital-ro 32-gil, Guro-gu, Seoul",02-853-2520,,1,Y,Y,Y,N,N,N,N,N,N,N,N,N
5726,DMC PR Hall,Mapo-gu,"366 World Cupbuk-ro, Mapo-gu, Seoul",,,16,Y,N,Y,N,N,N,N,N,N,N,N,N
5842,Samsung d'light,Seocho-gu,"1320-10 Seocho 2-dong, Seocho-gu, Seoul",,,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N
5198,Hotel Daansty,Gangnam-gu,"125, Bongeunsa-ro, Gangnam-gu, Seoul",02-540-3041,http://www.hoteldynasty.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5249,Center Mark Hotel,Jongno-gu,"38, Insadong 5-gil, Jongno-gu, Seoul",02-731-1000,http://www.centermarkhotel.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5040,Foam Motel,Songpa-gu,"7-13 Baekjegobun-ro 7-gil, Songpa-gu, Seoul",02-420-0855,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5047,Abison Motel,Gangdong-gu,"28, Gucheonmyeon-ro 24-gil, Gangdong-gu, Seoul",,,0,N,N,Y,N,N,N,N,N,N,N,N,N
5134,Valentine,Geumcheon-gu,"8, Siheung-daero 105-gil, Geumcheon-gu, Seoul",02-895-8880,http://www.hotelvalentine.co.kr/,0,N,N,Y,N,N,N,N,N,N,N,N,N
5137,Lexville Motel,Yeongdeungpo-gu,"40, Yeongjung-ro 4-gil, Yeongdeungpo-gu, Seoul",02-2635-3366,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5853,Mr. Space,Gangnam-gu,"SpaceC, 627-8, Sinsa-dong, Gangnam-gu, Seoul",,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
5721,New Boolim Tourist Hotel,Dongdaemun-gu,"620-27, Jeonnong-dong, Dongdaemun-gu, Seoul",,,0,N,N,N,N,N,N,N,N,N,N,N,N
5949,Seoul Animation Center,Jung-gu,"126 Sopa-ro, Jung-gu, Seoul (8-145 Yejang-dong)",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5012,IMT Hotel,Seocho-gu,"35-9 Banpo-daero 14-gil, Seocho-gu, Seoul",,,1,Y,N,Y,N,N,N,N,N,N,N,N,N
5041,Rosemary,Songpa-gu,"5-29 Olympic-ro 12-gil, Songpa-gu, Seoul",02-425-1457,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5118,Lexy Hotel,Seodaemun-gu,"14, Yeonsero 2-ga-gil, Seodaemun-gu, Seoul",02-363-4700,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5123,Y motel,Mapo-gu,"24, Seogang-ro 20-gil, Mapo-gu, Seoul",02-1661-1055,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
4978,Baekje Lodge,Gangseo-gu,"39, Hwagok-ro 44ga-gil, Gangseo-gu, Seoul",02-2608-8734,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5005,Volume Motel,Gwanak-gu,"34, Sillim-ro 64-gil, Gwanak-gu, Seoul",02-878-8877,,0,N,N,N,N,N,N,N,N,N,N,N,N
5191,JJ Hotel,Seongdong-gu,"29, Automobile Market 1-gil, Seongdong-gu, Seoul",02-2245-3355,http://www.제이제이호텔.kr/,1,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5179,Garak Tourist Hotel,Songpa-gu,"5, Songpa-daero 28-gil, Songpa-gu, Seoul",02-400-6641,http://www.hotelkarak.com/,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
5162,Wow Hotel,Songpa-gu,"7-10 Ogeum-ro 11-gil, Songpa-gu, Seoul",02-415-2550,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5184,MIND Tourist Hotel,Geumcheon-gu,"1262, Nambusunhwan-ro, Geumcheon-gu, Seoul",02-839-1222,http://www.mind-h.com/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
5186,Gloria (Piano) Motel,Seodaemun-gu,"101-10, Yeonsero 2-gil, Seodaemun-gu, Seoul",02-312-6994,,1,Y,Y,N,Y,N,N,N,N,N,N,N,N
5201,Walkerhill Hotel New Wing Hotel,Gwangjin-gu,"177 Walkerhill-ro, Gwangjin-gu, Seoul",02-465-2222,http://www.wseoul.com/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
4973,Crossing Hotel,Gangseo-gu,"36, Gomdallae-ro 24-gil, Gangseo-gu, Seoul",02-2699-9116,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
4976,NYX Hotel,Gangseo-gu,"19, Woljeong-ro 20-gil, Gangseo-gu, Seoul",,,0,N,N,Y,N,N,N,N,N,N,N,N,N
4994,Max Motel,Yeongdeungpo-gu,"18, Yeongjung-ro 10-gil, Yeongdeungpo-gu, Seoul",02-2678-0713,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5207,Western Chosun Hotel,Jung-gu,"106, Sogong-ro, Jung-gu, Seoul",02-771-0500,http://twc.echosunhotel.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5072,R Hotel,Seongbuk-gu,"109-14, Dongsomun-ro, Seongbuk-gu, Seoul",02-923-2900,,1,Y,N,Y,N,N,N,N,N,N,N,N,N
5076,Holic Hotel,Gangseo-gu,"248-8, Hwagok-ro, Gangseo-gu, Seoul",02-2602-0055,,0,Y,N,N,N,N,N,N,N,N,N,N,N
5875,Italian Cultural Center,Yongsan-gu,"Ilshin B/D 3rd floor, 714 Hannam-dong, Yongsan-gu, Seoul",,,0,N,Y,Y,Y,N,N,N,N,N,N,N,N
5245,Hotel Rivera Seoul,Gangnam-gu,"737, Yeongdong-daero, Gangnam-gu, Seoul",02-541-3111,http://www.hotelriviera.co.kr/index.asp,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5170,Gallery Hotel,Songpa-gu,"9-12, Olympic-ro 34-gil, Songpa-gu, Seoul",02-3431-6988,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5595,Hotel Kobos Yeouido,Yeongdeungpo-gu,"13-12, Yeouido-dong, Yeongdeungpo-gu, Seoul",,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
5915,Art space pool,Jongno-gu,"56-13 Gugi-dong, Jongno-gu, Seoul",,,0,N,N,N,N,N,N,N,N,N,N,N,N
5916,Chinese Cultural Center,Jongno-gu,"200 Naeja-dong, Jongno-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5613,Centro Hotel,Seocho-gu,"1594-3, Seocho-dong, Seocho-gu, Seoul",,,0,Y,N,Y,N,N,Y,N,N,N,N,N,N
5618,Amorex Hotel,Seongdong-gu,"72, Doseon-dong, Seongdong-gu, Seoul",,,0,N,Y,Y,Y,N,N,N,N,N,N,N,N
5020,California Hotels,Gangnam-gu,"56, Seolleung-ro 100-gil, Gangnam-gu, Seoul",02-555-0027,http://blog.naver.com/hjss2239,1,Y,N,Y,N,N,N,N,N,N,N,N,N
5996,Hotel Green World,Gangseo-gu,"505-23, Deungchon-dong, Gangseo-gu, Seoul",,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
5753,Gangnam Tourist Information Center,Gangnam-gu,"428 Apgujeong-dong, Gangnam-gu, Seoul",,,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
5873,e-sports stadium,Yongsan-gu,"40-999 Hangang-ro 3-ga, Yongsan-gu, Seoul",,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
5919,SK Telecom Tium,Jung-gu,"SK Telecom Building, 11 Euljiro 2-ga, Jung-gu, Seoul",,,0,N,N,N,N,N,N,N,N,N,N,N,N
5228,Flower Tourist Hotel,Dongdaemun-gu,"269 ​​Wangsan-ro, Dongdaemun-gu, Seoul",02-962-8251,http://www.flowerhotel.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5133,Eiffel June Motel,Geumcheon-gu,"14, Digital-ro 11-gil, Geumcheon-gu, Seoul",02-852-8883,,0,N,N,Y,N,N,N,N,N,N,N,N,N
5116,Palace Motel,Nowon-gu,"26, Sanggye-ro, Nowon-gu, Seoul",02-935-0066,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
5100,Couti Hotel,Jongno-gu,"10, Supyo-ro 26-gil, Jongno-gu, Seoul",02-742-8238,,0,N,N,N,N,N,N,N,N,N,N,N,N
5161,Chereville Hotel,Songpa-gu,"21, Ogeum-ro 11-gil, Songpa-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5152,Noblesse Hotel (formerly Venice Motel),Gangnam-gu,"10 Teheran-ro 6-gil, Gangnam-gu, Seoul",02-558-1202,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5168,Olympic Parktel,Songpa-gu,"448 Olympic-ro, Songpa-gu, Seoul",02-410-2114,http://www.parktel.co.kr/,0,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N
5687,Popular Music Exhibition Hall (Olympic Hall),Songpa-gu,"Olympic Hall 88-2, Bangi-dong, Songpa-gu, Seoul",,,0,N,N,N,N,N,N,N,N,N,N,N,N
5965,Sheraton Walkerhill Hotel,Gwangjin-gu,"177 Walkerhill-ro, Gwangjin-gu, Seoul (Gwangjang-dong)",,,0,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N
5046,Charisma Motel,Gangdong-gu,"1, Olympic-ro 72-gil, Gangdong-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5169,The View,Songpa-gu,"5-16 Olympic-ro 34-gil, Songpa-gu, Seoul",02-2412-5957,,2,Y,N,Y,N,N,N,N,N,N,N,N,N
4980,M Seven,Guro-gu,"30-10, Gongwon-ro 8-gil, Guro-gu, Seoul",02-858-3388,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4987,Milky Way Inn,Geumcheon-gu,"35 Gasan-ro, Geumcheon-gu, Seoul",02-864-3586,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
4982,Theme Motel,Geumcheon-gu,"33, Siheung-daero 54-gil, Geumcheon-gu, Seoul",02-896-3117,,0,N,N,Y,N,N,N,N,N,N,N,N,N
4995,Gallery Motel,Yeongdeungpo-gu,"8-3, Yeongdeungpo-ro 46-gil, Yeongdeungpo-gu, Seoul",02-2676-9538,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5124,Waikiki Hotel (Show Hotel),Gangseo-gu,"116-1 Gomdalae-ro, Gangseo-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5211,Nine Tree Hotel,Jung-gu,"55, Myeongdong 10-gil, Jung-gu, Seoul",02-750-0999,http://www.ninetreehotel.com/,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N
5214,Hotel Lake,Songpa-gu,"216 Seokchonhosu-ro, Songpa-gu, Seoul",02-422-1001,http://www.hotellake.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5255,New Seoul Hotel,Jung-gu,"16, Sejong-daero 22-gil, Jung-gu, Seoul",02-735-9071,,0,Y,N,N,Y,Y,N,N,N,N,N,N,N
5122,Hotel A T moom (IMT Hotel),Mapo-gu,"15, Baekbeom-ro 2-gil, Mapo-gu, Seoul",02-719-1076,,0,Y,N,N,N,N,N,N,N,N,N,N,N
5676,Lotte Hotel World,Songpa-gu,"40-1 Jamsil-dong, Songpa-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5172,Namkyung Motel,Songpa-gu,"94 Samhaksa-ro, Songpa-gu, Seoul",02-413-3644,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5176,Doulos Hotel,Jongno-gu,"22, Supyo-ro 18-gil, Jongno-gu, Seoul",02-2266-2244,http://www.douloshotel.com/,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5093,Cf motel,Gangdong-gu,"24-31, Gucheonmyeon-ro 24-gil, Gangdong-gu, Seoul",,,0,N,N,Y,N,N,N,N,N,N,N,N,N
5098,Picasso Motel,Jongno-gu,"11, Supyo-ro 22-gil, Jongno-gu, Seoul",02-762-2117,http://blog.naver.com/picassomotel,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5026,Hotel Ben,Gangnam-gu,"31, Teheran-ro 2-gil, Gangnam-gu, Seoul",02-552-1426,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5030,Ranui Amour Motel,Gangnam-gu,"11, Teheran-ro 16-gil, Gangnam-gu, Seoul",02-566-6651,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5257,Crown Tourist Hotel,Yongsan-gu,"140, Noksapyeong-daero, Yongsan-gu, Seoul",02-795-6466,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5776,COEX Aquarium,Gangnam-gu,"159 Samseong-dong, Gangnam-gu, Seoul",,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
5859,Capital Hotel Itaewon,Yongsan-gu,"22-76, Itaewon-dong, Yongsan-gu, Seoul",,,0,N,N,Y,N,N,N,N,N,N,N,N,N
5204,Stanford Hotel Korea,Mapo-gu,"15, World Cupbuk-ro 58-gil, Mapo-gu, Seoul",02-6016-0001,http://www.stanfordseoul.com/seoul,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5081,Dyna Motel,Gwanak-gu,"31 Seungbang 2-gil, Gwanak-gu, Seoul",02-522-3644,,0,Y,N,N,N,N,N,N,N,N,N,N,N
4974,French MT,Gangseo-gu,"120, Gangseo-ro 7-gil, Gangseo-gu, Seoul",,,0,Y,N,N,N,N,N,N,N,N,N,N,N
4993,Petra Motel,Yeongdeungpo-gu,"879, Gyeongin-ro, Yeongdeungpo-gu, Seoul",02-2631-6686,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5067,Prince Hotel,Jung-gu,"130, Toegye-ro, Jung-gu, Seoul",02-752-7111,http://www.hotelprinceseoul.com/,0,Y,Y,N,N,N,N,N,N,N,N,N,N
5158,Film Motel,Songpa-gu,"23, Baekjegobun-ro 51-gil, Songpa-gu, Seoul",02-3432-4673,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5989,Hotel Victoria,Gangbuk-gu,"42-8, Mia 4-dong, Gangbuk-gu, Seoul (16, Dobong-ro)",,,0,N,N,N,N,N,N,N,N,N,N,N,N
5102,Noble Hotel,Jongno-gu,"13-3, Yulgok-ro 6-gil, Jongno-gu, Seoul",02-742-4025,http://www.noblehotel.co.kr/,0,Y,N,Y,N,N,N,N,N,N,N,N,N
6015,Walkerhill Casino,Gwangjin-gu,"177 Walkerhill-ro, Gwangjin-gu, Seoul (Gwangjang-dong)",,,0,N,N,N,N,N,N,N,N,N,N,N,N
5225,Park Hyatt Hotel Seoul,Gangnam-gu,"606 Teheran-ro, Gangnam-gu, Seoul",02-2016-1234,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5180,Bago Tourist Hotel,Gangdong-gu,"27, Cheonjung-ro, Gangdong-gu, Seoul",02-478-2575,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5181,Boom Tourist Hotel,Gangseo-gu,"188, Nambusunhwan-ro, Gangseo-gu, Seoul",02-2662-1566,http://www.hotelboom.com/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
4965,Hotel MAC,Seodaemun-gu,"46, Yeonsero 2-gil, Seodaemun-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
4968,Grand Hilton Hotel,Seodaemun-gu,"353, Yeonhui-ro, Seodaemun-gu, Seoul",02-3216-5656,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5874,Hyatt Ice Rink,Yongsan-gu,"Grand Hyatt Hotel, 747-7 Hannam-dong, Yongsan-gu, Seoul",,,0,N,N,Y,N,N,N,N,N,N,N,N,N
5246,Mayfield Hotel,Gangseo-gu,"94 Banghwa-daero, Gangseo-gu, Seoul",02-2660-9000,,0,Y,Y,Y,Y,N,Y,N,N,N,N,N,N
5159,Blue Motel,Songpa-gu,"21-19 Ogeum-ro 11-gil, Songpa-gu, Seoul",02-417-1110,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5166,Metro 21,Songpa-gu,"4, Olympic-ro 34-gil, Songpa-gu, Seoul",02-412-8866,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
4988,Windsortel,Geumcheon-gu,"353, Siheung-daero, Geumcheon-gu, Seoul",02-804-1584,,0,N,N,Y,N,N,N,N,N,N,N,N,N
4996,Noni Motel,Yeongdeungpo-gu,"15, Yeongjung-ro 8-gil, Yeongdeungpo-gu, Seoul",02-2678-7958,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5216,River Park,Gangseo-gu,"653-30, Gonghang-daero, Gangseo-gu, Seoul",02-3665-3000,http://www.riverpark.co.kr/,1,Y,Y,Y,Y,N,N,N,N,N,N,N,N
5221,Good Time Hotel,Seodaemun-gu,"145, Sinchon-ro, Seodaemun-gu, Seoul",02-364-0535,,0,Y,N,N,Y,N,N,N,N,N,N,N,N
5226,The Riverside Hotel,Seocho-gu,"6, Gangnam-daero 107-gil, Seocho-gu, Seoul",02-6710-1100,http://www.riversidehotel.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4957,Hyundai Park Motel,Seongbuk-gu,"73, Hwarang-ro, Seongbuk-gu, Seoul",02-941-9090,,0,N,N,N,N,N,N,N,N,N,N,N,N
5195,Friend Hotel,Seocho-gu,"345 Hyoryeong-ro, Seocho-gu, Seoul",02-521-7111,http://friendhotel.co.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
5128,Flower Motel,Gangseo-gu,"10, Hwagok-ro 42-gil, Gangseo-gu, Seoul",02-2690-8596,,0,Y,N,N,N,N,N,N,N,N,N,N,N
5063,Hotel lease,Jongno-gu,"40, Jongro 31-gil, Jongno-gu, Seoul",02-556-8272,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5139,Aroma Motel,Yeongdeungpo-gu,"32-3, Yeongjung-ro 10-gil, Yeongdeungpo-gu, Seoul",02-2637-1066,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5107,Rainbow Hotel,Yongsan-gu,"48, Hangang-daero 71-gil, Yongsan-gu, Seoul",02-792-9993,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5254,Sky Park 3,Jung-gu,"139 Toegye-ro, Jung-gu, Seoul",02-577-3434,,0,Y,N,N,Y,Y,N,N,N,N,N,N,N
5010,Hotel Cinema,Gwanak-gu,"19, Gwanak-ro 17-gil, Gwanak-gu, Seoul",02-871-0701,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5788,Lotte City Hotel Mapo,Mapo-gu,"109 Mapo-daero, Mapo-gu, Seoul",,,0,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N
5841,Grand Hilton Seoul,Seodaemun-gu,"353, Yeonhui-ro, Seodaemun-gu, Seoul",,,0,N,Y,Y,Y,N,N,N,N,N,N,N,N
5998,Lotte City Hotel Gimpo Airport,Gangseo-gu,"886, Banghwa-dong, Gangseo-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5858,Hamilton Hotel,Yongsan-gu,"119-25, Itaewon-dong, Yongsan-gu, Seoul",,,0,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N
5861,Itaewon Tourist Hotel,Yongsan-gu,"737-32, Hannam-dong, Yongsan-gu, Seoul",,,0,Y,N,N,N,N,N,N,N,N,N,N,N
5863,Yongsan Electronics Market,Yongsan-gu,"Area of ​​Hangang-ro 3-ga, Yongsan-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5239,Sunshine Tourist Hotel,Gangnam-gu,"205, Dosan-daero, Gangnam-gu, Seoul",02-541-1818,http://www.hotelsunshine.co.kr/,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N
5155,Stella Motel,Gangnam-gu,"41, Seolleung-ro 92-gil, Gangnam-gu, Seoul",02-501-7321,http://www.hotel365.co.kr/Lodg/OnePage.asp?acode=A5000359,0,Y,N,Y,N,N,N,N,N,N,N,N,N
4969,Hotel Circle,Mapo-gu,"15, Yanghwa-ro, Mapo-gu, Seoul",02-338-0018,http://www.circlehotel.co.kr/,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5189,Beautique Motel,Gangseo-gu,"128, Ujangsan-ro, Gangseo-gu, Seoul",,,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
5029,Hotel star,Gangnam-gu,"37, Teheran-ro 2-gil, Gangnam-gu, Seoul",02-561-9442,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5672,Lotte World Ice Rink,Songpa-gu,"Lotte World B3, 40-1, Jamsil-dong, Songpa-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5855,Dodo Hotel,Yeongdeungpo-gu,"94-154, Yeongdeungpo-dong 2-ga, Yeongdeungpo-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
6002,Hotel River Park,Gangseo-gu,"261-4 Yeomchang-dong, Gangseo-gu, Seoul",,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
5025,Hotel Tomsey,Gangnam-gu,"50, Eonju-ro 87-gil, Gangnam-gu, Seoul",02-3454-0666,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5646,Brown Hotel,Seongbuk-gu,"77-2, Bomun-dong 4-ga, Seongbuk-gu, Seoul (78 Bomun-ro)",,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
5966,Dong Seoul Hotel,Gwangjin-gu,"38 Guuigangbyeon-ro, Gwangjin-gu, Seoul (Guui-dong)",,,0,Y,N,N,N,N,N,N,N,N,N,N,N
5727,Digital pavilion,Mapo-gu,"4th Floor, Digital Pavilion, Nuri Dream Square Building, 396, World Cupbuk-ro, Mapo-gu, Seoul",,,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N
5609,SEO Gallery,Seocho-gu,"Seocho 3-dong, Seocho-gu, Seoul",,,0,N,N,N,N,N,N,N,N,N,N,N,N
5612,J.W Marriott Seoul,Seocho-gu,"19-3 Banpo-dong, Seocho-gu, Seoul",,,1,Y,Y,Y,Y,N,N,N,N,N,N,N,N
5947,Seven Luck Casino (Millanium Seoul Hilton),Jung-gu,"50, Sowol-ro, Jung-gu, Seoul",,,0,N,N,N,N,N,N,N,N,N,N,N,N
5675,Lotte World,Songpa-gu,"40-1 Jamsil-dong, Songpa-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5230,Best Western Premier Guro Hotel,Guro-gu,"72, Digital-ro 32-gil, Guro-gu, Seoul",02-6905-9500,http://www.gurohotel.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5065,Hotel Avichon,Jongno-gu,"37-2, Yulgok-ro, Jongno-gu, Seoul",02-741-9906,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5082,Cinema Motel,Seocho-gu,"35, Banpo-daero 30-gil, Seocho-gu, Seoul",02-3472-8916,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5647,Holiday Inn Seongbuk,Seongbuk-gu,"3-1343, Jongam-dong, Seongbuk-gu, Seoul (123, Jongam-ro)",,,0,Y,Y,Y,Y,N,Y,N,N,N,N,N,N
5121,With Hotel,Mapo-gu,"134, Seogang-ro, Mapo-gu, Seoul",02-719-9060,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5970,Hotel Valentine,Geumcheon-gu,"1008-12, Doksan-dong, Geumcheon-gu, Seoul",,,0,N,N,Y,Y,N,N,N,N,N,N,N,N
5143,Seocho Motel,Seocho-gu,"14 Banpo-daero 14-gil, Seocho-gu, Seoul",02-522-7785,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5105,Michigan Motel,Jung-gu,"145 Toegye-ro, Jung-gu, Seoul",02-778-3441,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
5130,Sevian,Guro-gu,"37, Gyeongin-ro 22-gil, Guro-gu, Seoul",02-2614-6297,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5138,Moon Hotel,Yeongdeungpo-gu,"13, Yeongjung-ro 8-gil, Yeongdeungpo-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5048,Plus Motel,Gangdong-gu,"12, Olympic-ro 72-gil, Gangdong-gu, Seoul",02-477-8330,,0,N,Y,N,N,N,N,N,N,N,N,N,N
5051,GS Hotel,Jongno-gu,"5-5, Donhwamun-ro, Jongno-gu, Seoul",02-2274-2334,http://www.hotelgs.co.kr/,1,Y,N,Y,N,N,N,N,N,N,N,N,N
5217,Niagara Tourist Hotel,Gangseo-gu,"743 Yangcheon-ro, Gangseo-gu, Seoul",02-3664-2233,http://niagarahotel.co.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
5085,Sky Motel,Jongno-gu,"9, Samil-daero 26-gil, Jongno-gu, Seoul",02-765-4481,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5089,Irene Hotel,Jung-gu,"8-1 Namdaemun-ro 1-gil, Jung-gu, Seoul",02-771-1144,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
